interval_start_local,interval_start_utc,interval_end_local,interval_end_utc,location,spp
2024-08-16T11:00:00-05:00,2024-08-16T16:00:00+00:00,2024-08-16T12:00:00-05:00,2024-08-16T17:00:00+00:00,HB_HOUSTON,26.14
2024-08-16T12:00:00-05:00,2024-08-16T17:00:00+00:00,2024-08-16T13:00:00-05:00,2024-08-16T18:00:00+00:00,HB_HOUSTON,32.94
2024-08-16T13:00:00-05:00,2024-08-16T18:00:00+00:00,2024-08-16T14:00:00-05:00,2024-08-16T19:00:00+00:00,HB_HOUSTON,43.26
2024-08-16T14:00:00-05:00,2024-08-16T19:00:00+00:00,2024-08-16T15:00:00-05:00,2024-08-16T20:00:00+00:00,HB_HOUSTON,50.29
2024-08-16T15:00:00-05:00,2024-08-16T20:00:00+00:00,2024-08-16T16:00:00-05:00,2024-08-16T21:00:00+00:00,HB_HOUSTON,57.61
2024-08-16T16:00:00-05:00,2024-08-16T21:00:00+00:00,2024-08-16T17:00:00-05:00,2024-08-16T22:00:00+00:00,HB_HOUSTON,65.67
2024-08-16T17:00:00-05:00,2024-08-16T22:00:00+00:00,2024-08-16T18:00:00-05:00,2024-08-16T23:00:00+00:00,HB_HOUSTON,65.06
2024-08-16T18:00:00-05:00,2024-08-16T23:00:00+00:00,2024-08-16T19:00:00-05:00,2024-08-17T00:00:00+00:00,HB_HOUSTON,106.65
2024-08-16T19:00:00-05:00,2024-08-17T00:00:00+00:00,2024-08-16T20:00:00-05:00,2024-08-17T01:00:00+00:00,HB_HOUSTON,190.96
2024-08-16T20:00:00-05:00,2024-08-17T01:00:00+00:00,2024-08-16T21:00:00-05:00,2024-08-17T02:00:00+00:00,HB_HOUSTON,99.43
2024-08-16T21:00:00-05:00,2024-08-17T02:00:00+00:00,2024-08-16T22:00:00-05:00,2024-08-17T03:00:00+00:00,HB_HOUSTON,35.11
2024-08-16T22:00:00-05:00,2024-08-17T03:00:00+00:00,2024-08-16T23:00:00-05:00,2024-08-17T04:00:00+00:00,HB_HOUSTON,28.08
2024-08-16T23:00:00-05:00,2024-08-17T04:00:00+00:00,2024-08-17T00:00:00-05:00,2024-08-17T05:00:00+00:00,HB_HOUSTON,22.25
2024-08-17T00:00:00-05:00,2024-08-17T05:00:00+00:00,2024-08-17T01:00:00-05:00,2024-08-17T06:00:00+00:00,HB_HOUSTON,20.44
2024-08-17T01:00:00-05:00,2024-08-17T06:00:00+00:00,2024-08-17T02:00:00-05:00,2024-08-17T07:00:00+00:00,HB_HOUSTON,18.49
2024-08-17T02:00:00-05:00,2024-08-17T07:00:00+00:00,2024-08-17T03:00:00-05:00,2024-08-17T08:00:00+00:00,HB_HOUSTON,16.89
2024-08-17T03:00:00-05:00,2024-08-17T08:00:00+00:00,2024-08-17T04:00:00-05:00,2024-08-17T09:00:00+00:00,HB_HOUSTON,15.47
2024-08-17T04:00:00-05:00,2024-08-17T09:00:00+00:00,2024-08-17T05:00:00-05:00,2024-08-17T10:00:00+00:00,HB_HOUSTON,13.49
2024-08-17T05:00:00-05:00,2024-08-17T10:00:00+00:00,2024-08-17T06:00:00-05:00,2024-08-17T11:00:00+00:00,HB_HOUSTON,13.79
2024-08-17T06:00:00-05:00,2024-08-17T11:00:00+00:00,2024-08-17T07:00:00-05:00,2024-08-17T12:00:00+00:00,HB_HOUSTON,12.25
2024-08-17T07:00:00-05:00,2024-08-17T12:00:00+00:00,2024-08-17T08:00:00-05:00,2024-08-17T13:00:00+00:00,HB_HOUSTON,12.07
2024-08-17T08:00:00-05:00,2024-08-17T13:00:00+00:00,2024-08-17T09:00:00-05:00,2024-08-17T14:00:00+00:00,HB_HOUSTON,10.84
2024-08-17T09:00:00-05:00,2024-08-17T14:00:00+00:00,2024-08-17T10:00:00-05:00,2024-08-17T15:00:00+00:00,HB_HOUSTON,11.28
2024-08-17T10:00:00-05:00,2024-08-17T15:00:00+00:00,2024-08-17T11:00:00-05:00,2024-08-17T16:00:00+00:00,HB_HOUSTON,17.09
2024-08-17T11:00:00-05:00,2024-08-17T16:00:00+00:00,2024-08-17T12:00:00-05:00,2024-08-17T17:00:00+00:00,HB_HOUSTON,25.55
2024-08-17T12:00:00-05:00,2024-08-17T17:00:00+00:00,2024-08-17T13:00:00-05:00,2024-08-17T18:00:00+00:00,HB_HOUSTON,31.7
2024-08-17T13:00:00-05:00,2024-08-17T18:00:00+00:00,2024-08-17T14:00:00-05:00,2024-08-17T19:00:00+00:00,HB_HOUSTON,39.14
2024-08-17T14:00:00-05:00,2024-08-17T19:00:00+00:00,2024-08-17T15:00:00-05:00,2024-08-17T20:00:00+00:00,HB_HOUSTON,40.99
2024-08-17T15:00:00-05:00,2024-08-17T20:00:00+00:00,2024-08-17T16:00:00-05:00,2024-08-17T21:00:00+00:00,HB_HOUSTON,43.8
2024-08-17T16:00:00-05:00,2024-08-17T21:00:00+00:00,2024-08-17T17:00:00-05:00,2024-08-17T22:00:00+00:00,HB_HOUSTON,48.25
2024-08-17T17:00:00-05:00,2024-08-17T22:00:00+00:00,2024-08-17T18:00:00-05:00,2024-08-17T23:00:00+00:00,HB_HOUSTON,41.35
2024-08-17T18:00:00-05:00,2024-08-17T23:00:00+00:00,2024-08-17T19:00:00-05:00,2024-08-18T00:00:00+00:00,HB_HOUSTON,65.03
2024-08-17T19:00:00-05:00,2024-08-18T00:00:00+00:00,2024-08-17T20:00:00-05:00,2024-08-18T01:00:00+00:00,HB_HOUSTON,114.89
2024-08-17T20:00:00-05:00,2024-08-18T01:00:00+00:00,2024-08-17T21:00:00-05:00,2024-08-18T02:00:00+00:00,HB_HOUSTON,66.96
2024-08-17T21:00:00-05:00,2024-08-18T02:00:00+00:00,2024-08-17T22:00:00-05:00,2024-08-18T03:00:00+00:00,HB_HOUSTON,30.37
2024-08-17T22:00:00-05:00,2024-08-18T03:00:00+00:00,2024-08-17T23:00:00-05:00,2024-08-18T04:00:00+00:00,HB_HOUSTON,26.97
2024-08-17T23:00:00-05:00,2024-08-18T04:00:00+00:00,2024-08-18T00:00:00-05:00,2024-08-18T05:00:00+00:00,HB_HOUSTON,21.79
2024-08-18T00:00:00-05:00,2024-08-18T05:00:00+00:00,2024-08-18T01:00:00-05:00,2024-08-18T06:00:00+00:00,HB_HOUSTON,20.84
2024-08-18T01:00:00-05:00,2024-08-18T06:00:00+00:00,2024-08-18T02:00:00-05:00,2024-08-18T07:00:00+00:00,HB_HOUSTON,18.96
2024-08-18T02:00:00-05:00,2024-08-18T07:00:00+00:00,2024-08-18T03:00:00-05:00,2024-08-18T08:00:00+00:00,HB_HOUSTON,16.93
2024-08-18T03:00:00-05:00,2024-08-18T08:00:00+00:00,2024-08-18T04:00:00-05:00,2024-08-18T09:00:00+00:00,HB_HOUSTON,16.82
2024-08-18T04:00:00-05:00,2024-08-18T09:00:00+00:00,2024-08-18T05:00:00-05:00,2024-08-18T10:00:00+00:00,HB_HOUSTON,16.3
2024-08-18T05:00:00-05:00,2024-08-18T10:00:00+00:00,2024-08-18T06:00:00-05:00,2024-08-18T11:00:00+00:00,HB_HOUSTON,16.22
2024-08-18T06:00:00-05:00,2024-08-18T11:00:00+00:00,2024-08-18T07:00:00-05:00,2024-08-18T12:00:00+00:00,HB_HOUSTON,15.97
2024-08-18T07:00:00-05:00,2024-08-18T12:00:00+00:00,2024-08-18T08:00:00-05:00,2024-08-18T13:00:00+00:00,HB_HOUSTON,13.91
2024-08-18T08:00:00-05:00,2024-08-18T13:00:00+00:00,2024-08-18T09:00:00-05:00,2024-08-18T14:00:00+00:00,HB_HOUSTON,11.47
2024-08-18T09:00:00-05:00,2024-08-18T14:00:00+00:00,2024-08-18T10:00:00-05:00,2024-08-18T15:00:00+00:00,HB_HOUSTON,11.72
2024-08-18T10:00:00-05:00,2024-08-18T15:00:00+00:00,2024-08-18T11:00:00-05:00,2024-08-18T16:00:00+00:00,HB_HOUSTON,18.21
2024-08-18T11:00:00-05:00,2024-08-18T16:00:00+00:00,2024-08-18T12:00:00-05:00,2024-08-18T17:00:00+00:00,HB_HOUSTON,25.28
2024-08-18T12:00:00-05:00,2024-08-18T17:00:00+00:00,2024-08-18T13:00:00-05:00,2024-08-18T18:00:00+00:00,HB_HOUSTON,29.71
2024-08-18T13:00:00-05:00,2024-08-18T18:00:00+00:00,2024-08-18T14:00:00-05:00,2024-08-18T19:00:00+00:00,HB_HOUSTON,35.37
2024-08-18T14:00:00-05:00,2024-08-18T19:00:00+00:00,2024-08-18T15:00:00-05:00,2024-08-18T20:00:00+00:00,HB_HOUSTON,38.99
2024-08-18T15:00:00-05:00,2024-08-18T20:00:00+00:00,2024-08-18T16:00:00-05:00,2024-08-18T21:00:00+00:00,HB_HOUSTON,40.58
2024-08-18T16:00:00-05:00,2024-08-18T21:00:00+00:00,2024-08-18T17:00:00-05:00,2024-08-18T22:00:00+00:00,HB_HOUSTON,46.22
2024-08-18T17:00:00-05:00,2024-08-18T22:00:00+00:00,2024-08-18T18:00:00-05:00,2024-08-18T23:00:00+00:00,HB_HOUSTON,45.03
2024-08-18T18:00:00-05:00,2024-08-18T23:00:00+00:00,2024-08-18T19:00:00-05:00,2024-08-19T00:00:00+00:00,HB_HOUSTON,76.21
2024-08-18T19:00:00-05:00,2024-08-19T00:00:00+00:00,2024-08-18T20:00:00-05:00,2024-08-19T01:00:00+00:00,HB_HOUSTON,226.9
2024-08-18T20:00:00-05:00,2024-08-19T01:00:00+00:00,2024-08-18T21:00:00-05:00,2024-08-19T02:00:00+00:00,HB_HOUSTON,114.4
2024-08-18T21:00:00-05:00,2024-08-19T02:00:00+00:00,2024-08-18T22:00:00-05:00,2024-08-19T03:00:00+00:00,HB_HOUSTON,37.08
2024-08-18T22:00:00-05:00,2024-08-19T03:00:00+00:00,2024-08-18T23:00:00-05:00,2024-08-19T04:00:00+00:00,HB_HOUSTON,27.32
2024-08-18T23:00:00-05:00,2024-08-19T04:00:00+00:00,2024-08-19T00:00:00-05:00,2024-08-19T05:00:00+00:00,HB_HOUSTON,22.15
2024-08-19T00:00:00-05:00,2024-08-19T05:00:00+00:00,2024-08-19T01:00:00-05:00,2024-08-19T06:00:00+00:00,HB_HOUSTON,21.07
2024-08-19T01:00:00-05:00,2024-08-19T06:00:00+00:00,2024-08-19T02:00:00-05:00,2024-08-19T07:00:00+00:00,HB_HOUSTON,18.75
2024-08-19T02:00:00-05:00,2024-08-19T07:00:00+00:00,2024-08-19T03:00:00-05:00,2024-08-19T08:00:00+00:00,HB_HOUSTON,16.06
2024-08-19T03:00:00-05:00,2024-08-19T08:00:00+00:00,2024-08-19T04:00:00-05:00,2024-08-19T09:00:00+00:00,HB_HOUSTON,15.21
2024-08-19T04:00:00-05:00,2024-08-19T09:00:00+00:00,2024-08-19T05:00:00-05:00,2024-08-19T10:00:00+00:00,HB_HOUSTON,15.4
2024-08-19T05:00:00-05:00,2024-08-19T10:00:00+00:00,2024-08-19T06:00:00-05:00,2024-08-19T11:00:00+00:00,HB_HOUSTON,16.25
2024-08-19T06:00:00-05:00,2024-08-19T11:00:00+00:00,2024-08-19T07:00:00-05:00,2024-08-19T12:00:00+00:00,HB_HOUSTON,17.99
2024-08-19T07:00:00-05:00,2024-08-19T12:00:00+00:00,2024-08-19T08:00:00-05:00,2024-08-19T13:00:00+00:00,HB_HOUSTON,16.56
2024-08-19T08:00:00-05:00,2024-08-19T13:00:00+00:00,2024-08-19T09:00:00-05:00,2024-08-19T14:00:00+00:00,HB_HOUSTON,15.6
2024-08-19T09:00:00-05:00,2024-08-19T14:00:00+00:00,2024-08-19T10:00:00-05:00,2024-08-19T15:00:00+00:00,HB_HOUSTON,16.02
2024-08-19T10:00:00-05:00,2024-08-19T15:00:00+00:00,2024-08-19T11:00:00-05:00,2024-08-19T16:00:00+00:00,HB_HOUSTON,20.1
2024-08-19T11:00:00-05:00,2024-08-19T16:00:00+00:00,2024-08-19T12:00:00-05:00,2024-08-19T17:00:00+00:00,HB_HOUSTON,27.04
2024-08-19T12:00:00-05:00,2024-08-19T17:00:00+00:00,2024-08-19T13:00:00-05:00,2024-08-19T18:00:00+00:00,HB_HOUSTON,37.44
2024-08-19T13:00:00-05:00,2024-08-19T18:00:00+00:00,2024-08-19T14:00:00-05:00,2024-08-19T19:00:00+00:00,HB_HOUSTON,50.24
2024-08-19T14:00:00-05:00,2024-08-19T19:00:00+00:00,2024-08-19T15:00:00-05:00,2024-08-19T20:00:00+00:00,HB_HOUSTON,66.99
2024-08-19T15:00:00-05:00,2024-08-19T20:00:00+00:00,2024-08-19T16:00:00-05:00,2024-08-19T21:00:00+00:00,HB_HOUSTON,56.77
2024-08-19T16:00:00-05:00,2024-08-19T21:00:00+00:00,2024-08-19T17:00:00-05:00,2024-08-19T22:00:00+00:00,HB_HOUSTON,62.35
2024-08-19T17:00:00-05:00,2024-08-19T22:00:00+00:00,2024-08-19T18:00:00-05:00,2024-08-19T23:00:00+00:00,HB_HOUSTON,61.59
2024-08-19T18:00:00-05:00,2024-08-19T23:00:00+00:00,2024-08-19T19:00:00-05:00,2024-08-20T00:00:00+00:00,HB_HOUSTON,140.84
2024-08-19T19:00:00-05:00,2024-08-20T00:00:00+00:00,2024-08-19T20:00:00-05:00,2024-08-20T01:00:00+00:00,HB_HOUSTON,515.54
2024-08-19T20:00:00-05:00,2024-08-20T01:00:00+00:00,2024-08-19T21:00:00-05:00,2024-08-20T02:00:00+00:00,HB_HOUSTON,256.28
2024-08-19T21:00:00-05:00,2024-08-20T02:00:00+00:00,2024-08-19T22:00:00-05:00,2024-08-20T03:00:00+00:00,HB_HOUSTON,52.45
2024-08-19T22:00:00-05:00,2024-08-20T03:00:00+00:00,2024-08-19T23:00:00-05:00,2024-08-20T04:00:00+00:00,HB_HOUSTON,31.14
2024-08-19T23:00:00-05:00,2024-08-20T04:00:00+00:00,2024-08-20T00:00:00-05:00,2024-08-20T05:00:00+00:00,HB_HOUSTON,22.52
2024-08-20T00:00:00-05:00,2024-08-20T05:00:00+00:00,2024-08-20T01:00:00-05:00,2024-08-20T06:00:00+00:00,HB_HOUSTON,20.25
2024-08-20T01:00:00-05:00,2024-08-20T06:00:00+00:00,2024-08-20T02:00:00-05:00,2024-08-20T07:00:00+00:00,HB_HOUSTON,17.34
2024-08-20T02:00:00-05:00,2024-08-20T07:00:00+00:00,2024-08-20T03:00:00-05:00,2024-08-20T08:00:00+00:00,HB_HOUSTON,15.99
2024-08-20T03:00:00-05:00,2024-08-20T08:00:00+00:00,2024-08-20T04:00:00-05:00,2024-08-20T09:00:00+00:00,HB_HOUSTON,15.74
2024-08-20T04:00:00-05:00,2024-08-20T09:00:00+00:00,2024-08-20T05:00:00-05:00,2024-08-20T10:00:00+00:00,HB_HOUSTON,16.82
2024-08-20T05:00:00-05:00,2024-08-20T10:00:00+00:00,2024-08-20T06:00:00-05:00,2024-08-20T11:00:00+00:00,HB_HOUSTON,18.62
2024-08-20T06:00:00-05:00,2024-08-20T11:00:00+00:00,2024-08-20T07:00:00-05:00,2024-08-20T12:00:00+00:00,HB_HOUSTON,21.22
2024-08-20T07:00:00-05:00,2024-08-20T12:00:00+00:00,2024-08-20T08:00:00-05:00,2024-08-20T13:00:00+00:00,HB_HOUSTON,20.5
2024-08-20T08:00:00-05:00,2024-08-20T13:00:00+00:00,2024-08-20T09:00:00-05:00,2024-08-20T14:00:00+00:00,HB_HOUSTON,15.87
2024-08-20T09:00:00-05:00,2024-08-20T14:00:00+00:00,2024-08-20T10:00:00-05:00,2024-08-20T15:00:00+00:00,HB_HOUSTON,16.12
2024-08-20T10:00:00-05:00,2024-08-20T15:00:00+00:00,2024-08-20T11:00:00-05:00,2024-08-20T16:00:00+00:00,HB_HOUSTON,18.93
2024-08-20T11:00:00-05:00,2024-08-20T16:00:00+00:00,2024-08-20T12:00:00-05:00,2024-08-20T17:00:00+00:00,HB_HOUSTON,26.21
2024-08-20T12:00:00-05:00,2024-08-20T17:00:00+00:00,2024-08-20T13:00:00-05:00,2024-08-20T18:00:00+00:00,HB_HOUSTON,32.73
2024-08-20T13:00:00-05:00,2024-08-20T18:00:00+00:00,2024-08-20T14:00:00-05:00,2024-08-20T19:00:00+00:00,HB_HOUSTON,49.08
2024-08-20T14:00:00-05:00,2024-08-20T19:00:00+00:00,2024-08-20T15:00:00-05:00,2024-08-20T20:00:00+00:00,HB_HOUSTON,65.02
2024-08-20T15:00:00-05:00,2024-08-20T20:00:00+00:00,2024-08-20T16:00:00-05:00,2024-08-20T21:00:00+00:00,HB_HOUSTON,72.71
2024-08-20T16:00:00-05:00,2024-08-20T21:00:00+00:00,2024-08-20T17:00:00-05:00,2024-08-20T22:00:00+00:00,HB_HOUSTON,77.09
2024-08-20T17:00:00-05:00,2024-08-20T22:00:00+00:00,2024-08-20T18:00:00-05:00,2024-08-20T23:00:00+00:00,HB_HOUSTON,69.99
2024-08-20T18:00:00-05:00,2024-08-20T23:00:00+00:00,2024-08-20T19:00:00-05:00,2024-08-21T00:00:00+00:00,HB_HOUSTON,195.48
2024-08-20T19:00:00-05:00,2024-08-21T00:00:00+00:00,2024-08-20T20:00:00-05:00,2024-08-21T01:00:00+00:00,HB_HOUSTON,622.31
2024-08-20T20:00:00-05:00,2024-08-21T01:00:00+00:00,2024-08-20T21:00:00-05:00,2024-08-21T02:00:00+00:00,HB_HOUSTON,276.44
2024-08-20T21:00:00-05:00,2024-08-21T02:00:00+00:00,2024-08-20T22:00:00-05:00,2024-08-21T03:00:00+00:00,HB_HOUSTON,60.36
2024-08-20T22:00:00-05:00,2024-08-21T03:00:00+00:00,2024-08-20T23:00:00-05:00,2024-08-21T04:00:00+00:00,HB_HOUSTON,31.17
2024-08-20T23:00:00-05:00,2024-08-21T04:00:00+00:00,2024-08-21T00:00:00-05:00,2024-08-21T05:00:00+00:00,HB_HOUSTON,25.03
2024-08-21T00:00:00-05:00,2024-08-21T05:00:00+00:00,2024-08-21T01:00:00-05:00,2024-08-21T06:00:00+00:00,HB_HOUSTON,20.23
2024-08-21T01:00:00-05:00,2024-08-21T06:00:00+00:00,2024-08-21T02:00:00-05:00,2024-08-21T07:00:00+00:00,HB_HOUSTON,18.38
2024-08-21T02:00:00-05:00,2024-08-21T07:00:00+00:00,2024-08-21T03:00:00-05:00,2024-08-21T08:00:00+00:00,HB_HOUSTON,16.45
2024-08-21T03:00:00-05:00,2024-08-21T08:00:00+00:00,2024-08-21T04:00:00-05:00,2024-08-21T09:00:00+00:00,HB_HOUSTON,15.96
2024-08-21T04:00:00-05:00,2024-08-21T09:00:00+00:00,2024-08-21T05:00:00-05:00,2024-08-21T10:00:00+00:00,HB_HOUSTON,16.32
2024-08-21T05:00:00-05:00,2024-08-21T10:00:00+00:00,2024-08-21T06:00:00-05:00,2024-08-21T11:00:00+00:00,HB_HOUSTON,17.54
2024-08-21T06:00:00-05:00,2024-08-21T11:00:00+00:00,2024-08-21T07:00:00-05:00,2024-08-21T12:00:00+00:00,HB_HOUSTON,18.6
2024-08-21T07:00:00-05:00,2024-08-21T12:00:00+00:00,2024-08-21T08:00:00-05:00,2024-08-21T13:00:00+00:00,HB_HOUSTON,17.52
2024-08-21T08:00:00-05:00,2024-08-21T13:00:00+00:00,2024-08-21T09:00:00-05:00,2024-08-21T14:00:00+00:00,HB_HOUSTON,14.98
2024-08-21T09:00:00-05:00,2024-08-21T14:00:00+00:00,2024-08-21T10:00:00-05:00,2024-08-21T15:00:00+00:00,HB_HOUSTON,15.74
2024-08-21T10:00:00-05:00,2024-08-21T15:00:00+00:00,2024-08-21T11:00:00-05:00,2024-08-21T16:00:00+00:00,HB_HOUSTON,17.74
2024-08-21T11:00:00-05:00,2024-08-21T16:00:00+00:00,2024-08-21T12:00:00-05:00,2024-08-21T17:00:00+00:00,HB_HOUSTON,25.36
2024-08-21T12:00:00-05:00,2024-08-21T17:00:00+00:00,2024-08-21T13:00:00-05:00,2024-08-21T18:00:00+00:00,HB_HOUSTON,30.09
2024-08-21T13:00:00-05:00,2024-08-21T18:00:00+00:00,2024-08-21T14:00:00-05:00,2024-08-21T19:00:00+00:00,HB_HOUSTON,43.45
2024-08-21T14:00:00-05:00,2024-08-21T19:00:00+00:00,2024-08-21T15:00:00-05:00,2024-08-21T20:00:00+00:00,HB_HOUSTON,51.09
2024-08-21T15:00:00-05:00,2024-08-21T20:00:00+00:00,2024-08-21T16:00:00-05:00,2024-08-21T21:00:00+00:00,HB_HOUSTON,53.69
2024-08-21T16:00:00-05:00,2024-08-21T21:00:00+00:00,2024-08-21T17:00:00-05:00,2024-08-21T22:00:00+00:00,HB_HOUSTON,57.77
2024-08-21T17:00:00-05:00,2024-08-21T22:00:00+00:00,2024-08-21T18:00:00-05:00,2024-08-21T23:00:00+00:00,HB_HOUSTON,52.9
2024-08-21T18:00:00-05:00,2024-08-21T23:00:00+00:00,2024-08-21T19:00:00-05:00,2024-08-22T00:00:00+00:00,HB_HOUSTON,73.24
2024-08-21T19:00:00-05:00,2024-08-22T00:00:00+00:00,2024-08-21T20:00:00-05:00,2024-08-22T01:00:00+00:00,HB_HOUSTON,117.36
2024-08-21T20:00:00-05:00,2024-08-22T01:00:00+00:00,2024-08-21T21:00:00-05:00,2024-08-22T02:00:00+00:00,HB_HOUSTON,63.83
2024-08-21T21:00:00-05:00,2024-08-22T02:00:00+00:00,2024-08-21T22:00:00-05:00,2024-08-22T03:00:00+00:00,HB_HOUSTON,28.0
2024-08-21T22:00:00-05:00,2024-08-22T03:00:00+00:00,2024-08-21T23:00:00-05:00,2024-08-22T04:00:00+00:00,HB_HOUSTON,22.28
2024-08-21T23:00:00-05:00,2024-08-22T04:00:00+00:00,2024-08-22T00:00:00-05:00,2024-08-22T05:00:00+00:00,HB_HOUSTON,18.47
2024-08-22T00:00:00-05:00,2024-08-22T05:00:00+00:00,2024-08-22T01:00:00-05:00,2024-08-22T06:00:00+00:00,HB_HOUSTON,17.51
2024-08-22T01:00:00-05:00,2024-08-22T06:00:00+00:00,2024-08-22T02:00:00-05:00,2024-08-22T07:00:00+00:00,HB_HOUSTON,15.66
2024-08-22T02:00:00-05:00,2024-08-22T07:00:00+00:00,2024-08-22T03:00:00-05:00,2024-08-22T08:00:00+00:00,HB_HOUSTON,14.45
2024-08-22T03:00:00-05:00,2024-08-22T08:00:00+00:00,2024-08-22T04:00:00-05:00,2024-08-22T09:00:00+00:00,HB_HOUSTON,14.34
2024-08-22T04:00:00-05:00,2024-08-22T09:00:00+00:00,2024-08-22T05:00:00-05:00,2024-08-22T10:00:00+00:00,HB_HOUSTON,14.83
2024-08-22T05:00:00-05:00,2024-08-22T10:00:00+00:00,2024-08-22T06:00:00-05:00,2024-08-22T11:00:00+00:00,HB_HOUSTON,16.28
2024-08-22T06:00:00-05:00,2024-08-22T11:00:00+00:00,2024-08-22T07:00:00-05:00,2024-08-22T12:00:00+00:00,HB_HOUSTON,17.2
2024-08-22T07:00:00-05:00,2024-08-22T12:00:00+00:00,2024-08-22T08:00:00-05:00,2024-08-22T13:00:00+00:00,HB_HOUSTON,15.83
2024-08-22T08:00:00-05:00,2024-08-22T13:00:00+00:00,2024-08-22T09:00:00-05:00,2024-08-22T14:00:00+00:00,HB_HOUSTON,12.21
2024-08-22T09:00:00-05:00,2024-08-22T14:00:00+00:00,2024-08-22T10:00:00-05:00,2024-08-22T15:00:00+00:00,HB_HOUSTON,12.16
2024-08-22T10:00:00-05:00,2024-08-22T15:00:00+00:00,2024-08-22T11:00:00-05:00,2024-08-22T16:00:00+00:00,HB_HOUSTON,15.24
2024-08-22T11:00:00-05:00,2024-08-22T16:00:00+00:00,2024-08-22T12:00:00-05:00,2024-08-22T17:00:00+00:00,HB_HOUSTON,20.22
2024-08-22T12:00:00-05:00,2024-08-22T17:00:00+00:00,2024-08-22T13:00:00-05:00,2024-08-22T18:00:00+00:00,HB_HOUSTON,25.6
2024-08-22T13:00:00-05:00,2024-08-22T18:00:00+00:00,2024-08-22T14:00:00-05:00,2024-08-22T19:00:00+00:00,HB_HOUSTON,31.03
2024-08-22T14:00:00-05:00,2024-08-22T19:00:00+00:00,2024-08-22T15:00:00-05:00,2024-08-22T20:00:00+00:00,HB_HOUSTON,36.31
2024-08-22T15:00:00-05:00,2024-08-22T20:00:00+00:00,2024-08-22T16:00:00-05:00,2024-08-22T21:00:00+00:00,HB_HOUSTON,37.91
2024-08-22T16:00:00-05:00,2024-08-22T21:00:00+00:00,2024-08-22T17:00:00-05:00,2024-08-22T22:00:00+00:00,HB_HOUSTON,42.22
2024-08-22T17:00:00-05:00,2024-08-22T22:00:00+00:00,2024-08-22T18:00:00-05:00,2024-08-22T23:00:00+00:00,HB_HOUSTON,40.11
2024-08-22T18:00:00-05:00,2024-08-22T23:00:00+00:00,2024-08-22T19:00:00-05:00,2024-08-23T00:00:00+00:00,HB_HOUSTON,52.2
2024-08-22T19:00:00-05:00,2024-08-23T00:00:00+00:00,2024-08-22T20:00:00-05:00,2024-08-23T01:00:00+00:00,HB_HOUSTON,84.9
2024-08-22T20:00:00-05:00,2024-08-23T01:00:00+00:00,2024-08-22T21:00:00-05:00,2024-08-23T02:00:00+00:00,HB_HOUSTON,53.99
2024-08-22T21:00:00-05:00,2024-08-23T02:00:00+00:00,2024-08-22T22:00:00-05:00,2024-08-23T03:00:00+00:00,HB_HOUSTON,28.46
2024-08-22T22:00:00-05:00,2024-08-23T03:00:00+00:00,2024-08-22T23:00:00-05:00,2024-08-23T04:00:00+00:00,HB_HOUSTON,22.5
2024-08-22T23:00:00-05:00,2024-08-23T04:00:00+00:00,2024-08-23T00:00:00-05:00,2024-08-23T05:00:00+00:00,HB_HOUSTON,17.9
2024-08-23T00:00:00-05:00,2024-08-23T05:00:00+00:00,2024-08-23T01:00:00-05:00,2024-08-23T06:00:00+00:00,HB_HOUSTON,18.66
2024-08-23T01:00:00-05:00,2024-08-23T06:00:00+00:00,2024-08-23T02:00:00-05:00,2024-08-23T07:00:00+00:00,HB_HOUSTON,15.55
2024-08-23T02:00:00-05:00,2024-08-23T07:00:00+00:00,2024-08-23T03:00:00-05:00,2024-08-23T08:00:00+00:00,HB_HOUSTON,14.71
2024-08-23T03:00:00-05:00,2024-08-23T08:00:00+00:00,2024-08-23T04:00:00-05:00,2024-08-23T09:00:00+00:00,HB_HOUSTON,14.65
2024-08-23T04:00:00-05:00,2024-08-23T09:00:00+00:00,2024-08-23T05:00:00-05:00,2024-08-23T10:00:00+00:00,HB_HOUSTON,15.15
2024-08-23T05:00:00-05:00,2024-08-23T10:00:00+00:00,2024-08-23T06:00:00-05:00,2024-08-23T11:00:00+00:00,HB_HOUSTON,16.27
2024-08-23T06:00:00-05:00,2024-08-23T11:00:00+00:00,2024-08-23T07:00:00-05:00,2024-08-23T12:00:00+00:00,HB_HOUSTON,16.9
2024-08-23T07:00:00-05:00,2024-08-23T12:00:00+00:00,2024-08-23T08:00:00-05:00,2024-08-23T13:00:00+00:00,HB_HOUSTON,17.99
2024-08-23T08:00:00-05:00,2024-08-23T13:00:00+00:00,2024-08-23T09:00:00-05:00,2024-08-23T14:00:00+00:00,HB_HOUSTON,15.0
2024-08-23T09:00:00-05:00,2024-08-23T14:00:00+00:00,2024-08-23T10:00:00-05:00,2024-08-23T15:00:00+00:00,HB_HOUSTON,13.77
2024-08-23T10:00:00-05:00,2024-08-23T15:00:00+00:00,2024-08-23T11:00:00-05:00,2024-08-23T16:00:00+00:00,HB_HOUSTON,16.65
2024-08-23T11:00:00-05:00,2024-08-23T16:00:00+00:00,2024-08-23T12:00:00-05:00,2024-08-23T17:00:00+00:00,HB_HOUSTON,21.96
2024-08-23T12:00:00-05:00,2024-08-23T17:00:00+00:00,2024-08-23T13:00:00-05:00,2024-08-23T18:00:00+00:00,HB_HOUSTON,26.63
