year,mon,lmp
2023,2,62.17
2023,2,64.38
2023,2,44.98
2023,2,46.1
2023,2,38.82
2023,2,40.12
2023,2,33.9
2023,2,35.08
2023,2,31.85
2023,2,32.44
2023,2,30.15
2023,2,31.03
2023,2,27.13
2023,2,27.65
2023,2,26.7
2023,2,27.29
2023,2,27.65
2023,2,28.17
2023,2,41.58
2023,2,42.85
2023,2,48.82
2023,2,49.88
2023,2,36.55
2023,2,37.78
2023,2,33.84
2023,2,34.54
2023,2,30.86
2023,2,31.15
2023,2,25.84
2023,2,26.0
2023,2,25.61
2023,2,25.72
2023,2,28.37
2023,2,28.36
2023,2,27.24
2023,2,27.24
2023,2,27.25
2023,2,27.2
2023,2,28.84
2023,2,28.85
2023,2,30.1
2023,2,29.83
2023,2,34.61
2023,2,34.26
2023,2,69.0
2023,2,68.52
2023,2,66.25
2023,2,65.82
2023,2,32.51
2023,2,32.56
2023,2,26.35
2023,2,26.79
2023,2,24.6
2023,2,25.08
2023,2,22.58
2023,2,22.94
2023,2,19.94
2023,2,20.24
2023,2,18.42
2023,2,18.61
2023,2,16.85
2023,2,16.89
2023,2,16.38
2023,2,16.4
2023,2,17.29
2023,2,17.32
2023,2,28.5
2023,2,28.49
2023,2,31.01
2023,2,31.02
2023,2,24.61
2023,2,24.62
2023,2,21.68
2023,2,21.69
2023,2,21.32
2023,2,21.31
2023,2,20.34
2023,2,20.36
2023,2,20.77
2023,2,20.79
2023,2,17.79
2023,2,17.85
2023,2,16.42
2023,2,16.47
2023,2,16.82
2023,2,16.89
2023,2,17.75
2023,2,17.83
2023,2,18.97
2023,2,19.08
2023,2,20.16
2023,2,20.27
2023,2,29.06
2023,2,29.26
2023,2,30.87
2023,2,31.22
2023,2,28.77
2023,2,29.16
2023,2,23.6
2023,2,23.86
2023,2,18.91
2023,2,19.15
2023,2,16.84
2023,2,16.9
2023,2,16.46
2023,2,16.62
2023,2,13.74
2023,2,13.88
2023,2,11.16
2023,2,11.18
2023,2,10.58
2023,2,10.61
2023,2,14.69
2023,2,14.7
2023,2,21.19
2023,2,21.2
2023,2,24.79
2023,2,24.79
2023,2,17.16
2023,2,17.2
2023,2,16.58
2023,2,16.64
2023,2,16.16
2023,2,16.2
2023,2,15.53
2023,2,15.55
2023,2,16.67
2023,2,16.69
2023,2,13.74
2023,2,13.76
2023,2,13.74
2023,2,13.76
2023,2,14.59
2023,2,14.59
2023,2,15.78
2023,2,15.79
2023,2,16.81
2023,2,16.82
2023,2,18.0
2023,2,18.01
2023,2,25.91
2023,2,25.92
2023,2,30.46
2023,2,30.46
2023,2,24.7
2023,2,24.71
2023,2,19.19
2023,2,19.19
2023,2,17.94
2023,2,17.94
2023,2,16.47
2023,2,16.47
2023,2,15.9
2023,2,15.9
2023,2,15.34
2023,2,15.34
2023,2,14.36
2023,2,14.36
2023,2,13.34
2023,2,13.34
2023,2,13.39
2023,2,13.39
2023,2,18.44
2023,2,18.44
2023,2,17.81
2023,2,17.82
2023,2,15.5
2023,2,15.51
2023,2,15.1
2023,2,15.11
2023,2,14.38
2023,2,14.4
2023,2,12.17
2023,2,12.19
2023,2,10.49
2023,2,10.5
2023,2,3.85
2023,2,3.91
2023,2,3.86
2023,2,3.92
2023,2,3.8
2023,2,3.86
2023,2,4.43
2023,2,4.48
2023,2,5.66
2023,2,5.71
2023,2,10.97
2023,2,11.1
2023,2,20.32
2023,2,20.38
2023,2,22.47
2023,2,22.4
2023,2,22.35
2023,2,22.21
2023,2,18.07
2023,2,17.98
2023,2,12.28
2023,2,12.25
2023,2,10.95
2023,2,10.88
2023,2,11.53
2023,2,11.53
2023,2,12.07
2023,2,12.1
2023,2,11.2
2023,2,11.2
2023,2,10.96
2023,2,10.9
2023,2,12.47
2023,2,12.52
2023,2,25.32
2023,2,25.37
2023,2,26.43
2023,2,26.33
2023,2,21.58
2023,2,21.69
2023,2,16.89
2023,2,17.08
2023,2,16.09
2023,2,16.23
2023,2,12.79
2023,2,12.83
2023,2,6.74
2023,2,6.75
2023,2,2.66
2023,2,2.83
2023,2,2.99
2023,2,3.08
2023,2,4.73
2023,2,4.79
2023,2,4.78
2023,2,4.72
2023,2,4.13
2023,2,4.19
2023,2,9.52
2023,2,9.54
2023,2,16.53
2023,2,16.33
2023,2,16.58
2023,2,16.5
2023,2,15.22
2023,2,15.16
2023,2,15.72
2023,2,15.88
2023,2,14.13
2023,2,14.21
2023,2,13.76
2023,2,13.97
2023,2,13.86
2023,2,13.95
2023,2,12.71
2023,2,13.01
2023,2,12.08
2023,2,12.25
2023,2,12.17
2023,2,12.36
2023,2,15.23
2023,2,15.42
2023,2,21.59
2023,2,21.64
2023,2,23.36
2023,2,23.36
2023,2,19.82
2023,2,19.82
2023,2,17.65
2023,2,17.52
2023,2,14.03
2023,2,13.95
2023,2,15.57
2023,2,15.63
2023,2,14.5
2023,2,14.31
2023,2,16.13
2023,2,16.12
2023,2,15.18
2023,2,15.16
2023,2,15.11
2023,2,15.09
2023,2,15.55
2023,2,15.52
2023,2,16.82
2023,2,16.78
2023,2,20.67
2023,2,20.62
2023,2,26.6
2023,2,26.54
2023,2,29.59
2023,2,29.55
2023,2,21.06
2023,2,20.99
2023,2,17.27
2023,2,17.2
2023,2,14.01
2023,2,13.96
2023,2,13.8
2023,2,13.72
2023,2,14.17
2023,2,14.04
2023,2,12.16
2023,2,12.02
2023,2,10.78
2023,2,10.63
2023,2,11.17
2023,2,11.05
2023,2,12.64
2023,2,12.58
2023,2,29.23
2023,2,29.11
2023,2,39.44
2023,2,39.44
2023,2,40.67
2023,2,40.67
2023,2,26.68
2023,2,26.69
2023,2,19.85
2023,2,19.86
2023,2,17.06
2023,2,17.06
2023,2,15.01
2023,2,15.03
2023,2,16.01
2023,2,16.02
2023,2,15.4
2023,2,15.41
2023,2,15.55
2023,2,15.56
2023,2,15.96
2023,2,15.97
2023,2,17.65
2023,2,17.65
2023,2,18.05
2023,2,18.08
2023,2,33.65
2023,2,33.52
2023,2,36.49
2023,2,36.46
2023,2,22.97
2023,2,22.98
2023,2,21.08
2023,2,21.03
2023,2,20.37
2023,2,20.17
2023,2,16.99
2023,2,16.97
2023,2,17.03
2023,2,17.0
2023,2,16.18
2023,2,16.14
2023,2,16.02
2023,2,15.97
2023,2,15.39
2023,2,15.34
2023,2,15.44
2023,2,15.38
2023,2,22.7
2023,2,22.61
2023,2,25.06
2023,2,25.01
2023,2,19.75
2023,2,19.75
2023,2,19.25
2023,2,19.23
2023,2,17.84
2023,2,17.81
2023,2,15.53
2023,2,15.52
2023,2,16.05
2023,2,16.03
2023,2,12.83
2023,2,12.8
2023,2,12.65
2023,2,12.6
2023,2,12.94
2023,2,12.89
2023,2,13.02
2023,2,12.99
2023,2,14.15
2023,2,14.09
2023,2,18.31
2023,2,18.15
2023,2,26.53
2023,2,26.22
2023,2,30.38
2023,2,30.06
2023,2,24.88
2023,2,24.53
2023,2,21.69
2023,2,21.37
2023,2,17.48
2023,2,17.24
2023,2,16.0
2023,2,15.75
2023,2,16.11
2023,2,15.82
2023,2,15.26
2023,2,14.86
2023,2,12.11
2023,2,11.87
2023,2,12.66
2023,2,12.44
2023,2,14.52
2023,2,14.31
2023,2,24.3
2023,2,24.13
2023,2,47.15
2023,2,46.98
2023,2,47.01
2023,2,46.85
2023,2,44.61
2023,2,44.47
2023,2,47.51
2023,2,47.43
2023,2,31.66
2023,2,31.6
2023,2,26.92
2023,2,26.87
2023,2,26.77
2023,2,26.74
2023,2,24.49
2023,2,24.47
2023,2,23.84
2023,2,23.82
2023,2,23.34
2023,2,23.32
2023,2,24.75
2023,2,24.73
2023,2,26.88
2023,2,26.86
2023,2,50.15
2023,2,50.12
2023,2,51.0
2023,2,50.93
2023,2,32.47
2023,2,32.44
2023,2,27.15
2023,2,27.13
2023,2,20.92
2023,2,20.89
2023,2,19.75
2023,2,19.65
2023,2,16.63
2023,2,16.59
2023,2,15.12
2023,2,15.08
2023,2,14.24
2023,2,14.21
2023,2,13.66
2023,2,13.66
2023,2,15.0
2023,2,15.0
2023,2,28.97
2023,2,28.95
2023,2,41.49
2023,2,41.47
2023,2,25.39
2023,2,25.38
2023,2,21.62
2023,2,21.62
2023,2,19.64
2023,2,19.66
2023,2,18.24
2023,2,18.27
2023,2,19.98
2023,2,20.01
2023,2,18.53
2023,2,18.54
2023,2,17.65
2023,2,17.67
2023,2,18.38
2023,2,18.4
2023,2,18.42
2023,2,18.43
2023,2,19.36
2023,2,19.37
2023,2,21.4
2023,2,21.41
2023,2,25.26
2023,2,25.29
2023,2,31.85
2023,2,31.89
2023,2,23.55
2023,2,23.61
2023,2,20.6
2023,2,20.66
2023,2,17.19
2023,2,17.28
2023,2,16.42
2023,2,16.47
2023,2,15.5
2023,2,15.53
2023,2,14.89
2023,2,14.91
2023,2,12.37
2023,2,12.39
2023,2,12.28
2023,2,12.3
2023,2,13.95
2023,2,13.96
2023,2,20.12
2023,2,20.14
2023,2,22.18
2023,2,22.19
2023,2,17.17
2023,2,17.18
2023,2,16.26
2023,2,16.29
2023,2,16.34
2023,2,16.51
2023,2,16.74
2023,2,16.74
2023,2,16.4
2023,2,16.4
2023,2,17.66
2023,2,17.66
2023,2,17.52
2023,2,17.51
2023,2,17.24
2023,2,17.23
2023,2,18.97
2023,2,18.97
2023,2,22.59
2023,2,22.59
2023,2,27.3
2023,2,27.29
2023,2,57.14
2023,2,57.11
2023,2,58.79
2023,2,58.74
2023,2,30.38
2023,2,30.38
2023,2,25.63
2023,2,25.62
2023,2,21.47
2023,2,21.45
2023,2,16.4
2023,2,16.44
2023,2,15.82
2023,2,15.98
2023,2,16.98
2023,2,17.12
2023,2,12.38
2023,2,12.54
2023,2,11.39
2023,2,11.61
2023,2,13.08
2023,2,13.5
2023,2,16.99
2023,2,17.34
2023,2,18.57
2023,2,18.8
2023,2,16.89
2023,2,17.14
2023,2,15.26
2023,2,15.52
2023,2,11.88
2023,2,12.04
2023,2,8.6
2023,2,8.67
2023,2,6.58
2023,2,6.56
2023,2,2.46
2023,2,2.49
2023,2,1.73
2023,2,1.76
2023,2,2.22
2023,2,2.22
2023,2,2.97
2023,2,2.96
2023,2,1.55
2023,2,1.64
2023,2,4.63
2023,2,4.63
2023,2,18.21
2023,2,18.21
2023,2,18.15
2023,2,18.15
2023,2,14.31
2023,2,14.3
2023,2,12.46
2023,2,12.53
2023,2,11.93
2023,2,12.13
2023,2,12.54
2023,2,12.73
2023,2,15.26
2023,2,15.5
2023,2,15.25
2023,2,15.42
2023,2,15.51
2023,2,15.59
2023,2,14.94
2023,2,15.02
2023,2,15.33
2023,2,15.45
2023,2,26.83
2023,2,26.95
2023,2,30.73
2023,2,30.82
2023,2,22.6
2023,2,22.66
2023,2,16.87
2023,2,16.91
2023,2,14.74
2023,2,14.75
2023,2,14.7
2023,2,14.71
2023,2,11.46
2023,2,11.46
2023,2,15.28
2023,2,15.28
2023,2,13.5
2023,2,13.5
2023,2,11.24
2023,2,11.24
2023,2,9.12
2023,2,9.12
2023,2,10.0
2023,2,10.0
2023,2,13.16
2023,2,13.17
2023,2,24.03
2023,2,24.03
2023,2,20.81
2023,2,20.8
2023,2,16.73
2023,2,16.72
2023,2,13.92
2023,2,13.99
2023,2,12.06
2023,2,12.19
2023,2,11.92
2023,2,12.02
2023,2,14.16
2023,2,14.27
2023,2,15.83
2023,2,16.08
2023,2,16.44
2023,2,16.52
2023,2,17.0
2023,2,17.0
2023,2,16.9
2023,2,16.92
2023,2,26.7
2023,2,26.76
2023,2,31.3
2023,2,31.28
2023,2,21.63
2023,2,21.63
2023,2,18.9
2023,2,18.96
2023,2,17.0
2023,2,17.06
2023,2,16.36
2023,2,16.36
2023,2,12.67
2023,2,12.66
2023,2,12.02
2023,2,12.02
2023,2,11.7
2023,2,11.7
2023,2,11.39
2023,2,11.4
2023,2,11.9
2023,2,11.91
2023,2,12.64
2023,2,12.65
2023,2,16.11
2023,2,16.11
2023,2,25.83
2023,2,25.82
2023,2,25.69
2023,2,25.67
2023,2,20.39
2023,2,20.36
2023,2,17.3
2023,2,17.24
2023,2,15.69
2023,2,15.62
2023,2,14.25
2023,2,14.2
2023,2,12.97
2023,2,12.96
2023,2,12.56
2023,2,12.59
2023,2,10.61
2023,2,10.65
2023,2,12.66
2023,2,12.68
2023,2,14.16
2023,2,14.17
2023,2,21.82
2023,2,21.81
2023,2,36.02
2023,2,36.03
2023,2,35.91
2023,2,35.9
2023,2,32.1
2023,2,32.06
2023,2,28.9
2023,2,28.9
2023,2,24.5
2023,2,24.49
2023,2,21.43
2023,2,21.39
2023,2,25.27
2023,2,25.23
2023,2,24.89
2023,2,24.75
2023,2,25.66
2023,2,25.22
2023,2,26.66
2023,2,26.17
2023,2,26.74
2023,2,26.25
2023,2,39.67
2023,2,39.0
2023,2,90.41
2023,2,89.1
2023,2,92.89
2023,2,91.63
2023,2,41.31
2023,2,40.81
2023,2,28.13
2023,2,27.89
2023,2,24.34
2023,2,24.36
2023,2,21.09
2023,2,20.95
2023,2,19.89
2023,2,19.82
2023,2,17.25
2023,2,17.11
2023,2,16.38
2023,2,16.2
2023,2,16.68
2023,2,16.51
2023,2,16.83
2023,2,16.7
2023,2,31.0
2023,2,30.94
2023,2,45.57
2023,2,45.55
2023,2,33.52
2023,2,33.53
2023,2,28.62
2023,2,28.65
2023,2,25.32
2023,2,25.35
2023,2,24.69
2023,2,24.7
2023,2,21.9
2023,2,21.9
2023,2,18.6
2023,2,18.6
2023,2,17.79
2023,2,17.78
2023,2,17.72
2023,2,17.73
2023,2,18.17
2023,2,18.17
2023,2,20.31
2023,2,20.33
2023,2,20.43
2023,2,20.45
2023,2,31.07
2023,2,31.13
2023,2,34.7
2023,2,34.75
2023,2,28.0
2023,2,28.05
2023,2,29.36
2023,2,29.43
2023,2,21.66
2023,2,21.71
2023,2,18.39
2023,2,18.44
2023,2,16.6
2023,2,16.65
2023,2,15.44
2023,2,15.49
2023,2,13.97
2023,2,14.01
2023,2,12.93
2023,2,12.96
2023,2,14.71
2023,2,14.76
2023,2,18.83
2023,2,18.88
2023,2,26.01
2023,2,26.07
2023,2,19.57
2023,2,19.62
2023,2,18.43
2023,2,18.49
2023,2,17.74
2023,2,17.79
2023,2,17.32
2023,2,17.33
2023,2,16.35
2023,2,16.37
2023,2,14.48
2023,2,14.5
2023,2,12.89
2023,2,12.91
2023,2,13.1
2023,2,13.12
2023,2,13.56
2023,2,13.59
2023,2,13.48
2023,2,13.52
2023,2,17.57
2023,2,17.62
2023,2,19.55
2023,2,19.63
2023,2,20.62
2023,2,20.7
2023,2,18.97
2023,2,19.03
2023,2,19.91
2023,2,19.95
2023,2,16.84
2023,2,16.85
2023,2,14.51
2023,2,14.51
2023,2,13.77
2023,2,13.74
2023,2,12.98
2023,2,12.91
2023,2,12.45
2023,2,12.33
2023,2,12.83
2023,2,12.69
2023,2,14.16
2023,2,14.03
2023,2,20.41
2023,2,20.27
2023,2,24.31
2023,2,24.21
2023,2,18.21
2023,2,18.14
2023,2,16.11
2023,2,16.04
2023,2,15.55
2023,2,15.47
2023,2,13.38
2023,2,13.36
2023,2,10.01
2023,2,9.96
2023,2,6.7
2023,2,6.7
2023,2,5.96
2023,2,5.95
2023,2,5.6
2023,2,5.54
2023,2,5.83
2023,2,5.79
2023,2,7.98
2023,2,7.97
2023,2,14.3
2023,2,14.31
2023,2,18.64
2023,2,18.64
2023,2,18.22
2023,2,18.24
2023,2,15.93
2023,2,15.93
2023,2,17.25
2023,2,17.26
2023,2,17.02
2023,2,17.03
2023,2,16.02
2023,2,16.04
2023,2,16.5
2023,2,16.51
2023,2,17.59
2023,2,17.61
2023,2,18.38
2023,2,18.39
2023,2,19.56
2023,2,19.56
2023,2,19.2
2023,2,19.19
2023,2,21.1
2023,2,21.02
2023,2,27.77
2023,2,27.69
2023,2,22.21
2023,2,22.19
2023,2,18.17
2023,2,18.11
2023,2,16.5
2023,2,16.46
2023,2,15.87
2023,2,15.84
2023,2,13.9
2023,2,13.86
2023,2,12.0
2023,2,11.98
2023,2,9.66
2023,2,9.63
2023,2,8.9
2023,2,8.86
2023,2,9.62
2023,2,9.6
2023,2,9.29
2023,2,9.27
2023,2,14.67
2023,2,14.65
2023,2,18.21
2023,2,18.18
2023,2,17.99
2023,2,17.98
2023,2,14.44
2023,2,14.39
2023,2,12.28
2023,2,12.2
2023,2,12.26
2023,2,12.27
2023,2,12.32
2023,2,12.31
2023,2,15.99
2023,2,15.98
2023,2,18.53
2023,2,18.48
2023,2,19.14
2023,2,19.14
2023,2,19.12
2023,2,19.07
2023,2,19.29
2023,2,19.29
2023,2,27.01
2023,2,26.94
2023,2,28.58
2023,2,28.29
2023,2,23.6
2023,2,23.57
2023,2,18.85
2023,2,18.74
2023,2,15.06
2023,2,15.04
2023,2,13.75
2023,2,13.73
2023,2,12.54
2023,2,12.52
2023,2,6.77
2023,2,6.82
2023,2,5.62
2023,2,5.66
2023,2,4.62
2023,2,4.68
2023,2,5.14
2023,2,5.11
2023,2,6.47
2023,2,6.49
2023,2,11.03
2023,2,11.17
2023,2,14.82
2023,2,14.84
2023,2,15.01
2023,2,15.03
2023,2,13.33
2023,2,13.44
2023,2,13.99
2023,2,14.05
2023,2,16.26
2023,2,16.35
2023,2,18.87
2023,2,18.92
2023,2,22.13
2023,2,22.3
2023,2,27.31
2023,2,27.41
2023,2,33.11
2023,2,33.18
2023,2,35.77
2023,2,35.81
2023,2,37.96
2023,2,37.97
2023,2,31.64
2023,2,31.9
2023,2,27.82
2023,2,27.96
2023,2,24.14
2023,2,24.26
2023,2,19.6
2023,2,19.69
2023,2,16.57
2023,2,16.69
2023,2,16.37
2023,2,16.5
2023,2,15.14
2023,2,15.16
2023,2,10.08
2023,2,10.09
2023,2,8.73
2023,2,8.74
2023,2,9.61
2023,2,9.61
2023,2,12.02
2023,2,12.01
2023,2,15.52
2023,2,15.53
2023,2,17.0
2023,2,17.0
2023,2,26.17
2023,2,26.17
2023,2,27.21
2023,2,27.34
2023,2,19.23
2023,2,19.27
2023,2,16.49
2023,2,16.56
2023,2,16.86
2023,2,16.86
2023,2,17.29
2023,2,17.27
2023,2,18.21
2023,2,18.16
2023,2,19.86
2023,2,19.8
2023,2,21.0
2023,2,20.94
2023,2,21.52
2023,2,21.51
2023,2,23.78
2023,2,23.79
2023,2,27.39
2023,2,27.48
2023,2,24.03
2023,2,24.05
2023,2,16.19
2023,2,16.29
2023,2,14.68
2023,2,14.71
2023,2,17.19
2023,2,17.2
2023,2,14.1
2023,2,14.1
2023,2,13.1
2023,2,13.1
2023,2,12.46
2023,2,12.47
2023,2,13.2
2023,2,13.2
2023,2,14.74
2023,2,14.74
2023,2,15.61
2023,2,15.61
2023,2,16.36
2023,2,16.36
2023,2,19.47
2023,2,19.47
2023,2,19.5
2023,2,19.5
2023,2,23.74
2023,2,23.96
2023,2,21.23
2023,2,21.32
2023,2,20.91
2023,2,20.98
2023,2,21.38
2023,2,22.17
2023,2,21.24
2023,2,21.38
2023,2,20.79
2023,2,21.29
2023,2,20.07
2023,2,21.31
2023,2,21.17
2023,2,21.7
2023,2,20.16
2023,2,20.66
2023,2,22.33
2023,2,22.83
2023,2,29.14
2023,2,29.18
2023,2,31.35
2023,2,31.34
2023,2,26.62
2023,2,26.59
2023,2,23.75
2023,2,23.73
2023,2,20.96
2023,2,20.95
2023,2,20.67
2023,2,20.65
2023,2,19.3
2023,2,19.27
2023,2,23.51
2023,2,23.45
2023,2,21.48
2023,2,21.43
2023,2,20.67
2023,2,20.63
2023,2,19.17
2023,2,19.12
2023,2,19.49
2023,2,19.45
2023,2,21.72
2023,2,21.67
2023,2,23.14
2023,2,23.09
2023,2,26.98
2023,2,26.94
2023,2,28.55
2023,2,28.53
2023,2,33.85
2023,2,33.84
2023,2,34.84
2023,2,34.96
2023,2,28.96
2023,2,29.07
2023,2,24.65
2023,2,24.85
2023,2,23.01
2023,2,23.56
2023,2,25.3
2023,2,26.23
2023,2,25.05
2023,2,25.6
2023,2,27.25
2023,2,27.63
2023,2,26.79
2023,2,27.2
2023,2,27.82
2023,2,28.07
2023,2,25.63
2023,2,25.79
2023,2,21.55
2023,2,21.57
2023,2,20.9
2023,2,20.94
2023,2,21.78
2023,2,21.79
2023,2,20.11
2023,2,20.11
2023,2,23.28
2023,2,23.3
2023,2,18.5
2023,2,18.52
2023,2,17.23
2023,2,17.25
2023,2,15.5
2023,2,15.51
2023,2,13.81
2023,2,13.82
2023,2,15.23
2023,2,15.23
2023,2,12.77
2023,2,12.77
2023,2,12.74
2023,2,12.75
2023,2,13.93
2023,2,13.94
2023,2,13.21
2023,2,13.3
2023,2,12.16
2023,2,12.55
2023,2,12.07
2023,2,12.47
2023,2,13.54
2023,2,14.09
2023,2,15.14
2023,2,15.93
2023,2,15.68
2023,2,16.76
2023,2,17.35
2023,2,18.8
2023,2,18.24
2023,2,19.25
2023,2,18.7
2023,2,19.08
2023,2,33.9
2023,2,34.01
2023,2,25.73
2023,2,25.77
2023,2,22.7
2023,2,22.72
2023,2,19.25
2023,2,19.32
2023,2,16.8
2023,2,16.79
2023,2,15.74
2023,2,15.72
2023,2,7.49
2023,2,7.54
2023,2,2.96
2023,2,2.96
2023,2,2.79
2023,2,2.77
2023,2,4.3
2023,2,4.27
2023,2,7.19
2023,2,7.18
2023,2,16.18
2023,2,16.18
2023,2,21.19
2023,2,21.19
2023,2,22.29
2023,2,22.32
2023,2,17.81
2023,2,17.88
2023,2,16.76
2023,2,16.85
2023,2,17.29
2023,2,17.57
2023,2,19.13
2023,2,19.31
2023,2,23.14
2023,2,23.46
2023,2,25.63
2023,2,26.35
2023,2,31.25
2023,2,32.26
2023,2,30.48
2023,2,31.59
2023,2,22.87
2023,2,23.19
2023,2,31.98
2023,2,32.35
2023,2,66.67
2023,2,66.7
2023,2,30.18
2023,2,30.22
2023,2,26.46
2023,2,26.5
2023,2,19.59
2023,2,19.63
2023,2,19.74
2023,2,19.74
2023,2,17.73
2023,2,17.75
2023,2,11.85
2023,2,11.89
2023,2,10.62
2023,2,10.66
2023,2,11.17
2023,2,11.21
2023,2,11.69
2023,2,11.73
2023,2,12.92
2023,2,12.95
2023,2,16.48
2023,2,16.51
2023,2,26.03
2023,2,26.07
2023,2,22.64
2023,2,22.69
2023,2,16.48
2023,2,16.53
2023,2,16.03
2023,2,16.11
2023,2,15.61
2023,2,15.82
2023,2,15.21
2023,2,15.46
2023,2,16.75
2023,2,17.18
2023,2,20.28
2023,2,21.28
2023,2,23.19
2023,2,24.55
2023,2,27.53
2023,2,28.53
2023,2,24.69
2023,2,26.12
2023,2,33.61
2023,2,34.56
2023,2,43.25
2023,2,43.6
2023,2,28.58
2023,2,28.69
2023,2,24.13
2023,2,24.27
2023,2,23.29
2023,2,23.58
2023,2,20.45
2023,2,20.62
2023,2,20.33
2023,2,20.35
2023,3,17.11
2023,3,17.12
2023,3,15.42
2023,3,15.43
2023,3,16.25
2023,3,16.26
2023,3,17.53
2023,3,17.53
2023,3,20.28
2023,3,20.28
2023,3,26.53
2023,3,26.54
2023,3,40.99
2023,3,41.0
2023,3,36.14
2023,3,36.14
2023,3,25.31
2023,3,25.32
2023,3,25.32
2023,3,25.38
2023,3,28.12
2023,3,28.22
2023,3,29.78
2023,3,29.93
2023,3,31.85
2023,3,32.11
2023,3,34.18
2023,3,35.07
2023,3,30.88
2023,3,31.79
2023,3,31.95
2023,3,32.9
2023,3,34.96
2023,3,35.75
2023,3,45.21
2023,3,45.8
2023,3,50.81
2023,3,51.19
2023,3,32.41
2023,3,32.69
2023,3,27.88
2023,3,28.11
2023,3,25.51
2023,3,25.74
2023,3,20.3
2023,3,20.45
2023,3,18.25
2023,3,18.33
2023,3,20.12
2023,3,20.14
2023,3,16.77
2023,3,16.78
2023,3,15.45
2023,3,15.46
2023,3,17.42
2023,3,17.43
2023,3,19.77
2023,3,19.78
2023,3,26.59
2023,3,26.6
2023,3,31.09
2023,3,31.09
2023,3,23.82
2023,3,23.83
2023,3,20.28
2023,3,20.28
2023,3,20.68
2023,3,20.7
2023,3,20.67
2023,3,20.78
2023,3,21.8
2023,3,22.07
2023,3,22.31
2023,3,22.66
2023,3,31.26
2023,3,32.26
2023,3,35.84
2023,3,36.92
2023,3,34.01
2023,3,34.77
2023,3,33.07
2023,3,33.89
2023,3,33.21
2023,3,33.79
2023,3,30.99
2023,3,31.3
2023,3,25.82
2023,3,26.23
2023,3,22.16
2023,3,22.75
2023,3,19.1
2023,3,19.8
2023,3,18.54
2023,3,18.85
2023,3,15.62
2023,3,15.88
2023,3,9.57
2023,3,9.55
2023,3,7.94
2023,3,7.91
2023,3,8.46
2023,3,8.44
2023,3,10.09
2023,3,10.08
2023,3,13.87
2023,3,13.86
2023,3,19.81
2023,3,19.8
2023,3,26.74
2023,3,26.74
2023,3,26.75
2023,3,26.75
2023,3,20.46
2023,3,20.47
2023,3,17.24
2023,3,17.29
2023,3,18.07
2023,3,18.07
2023,3,19.39
2023,3,19.41
2023,3,19.84
2023,3,19.85
2023,3,20.18
2023,3,20.19
2023,3,19.92
2023,3,19.93
2023,3,19.67
2023,3,19.68
2023,3,21.21
2023,3,21.23
2023,3,33.86
2023,3,33.88
2023,3,69.75
2023,3,69.8
2023,3,38.83
2023,3,38.88
2023,3,24.49
2023,3,24.55
2023,3,19.72
2023,3,19.77
2023,3,20.13
2023,3,20.17
2023,3,17.61
2023,3,17.65
2023,3,13.18
2023,3,13.22
2023,3,10.83
2023,3,10.89
2023,3,10.31
2023,3,10.37
2023,3,12.05
2023,3,12.12
2023,3,13.62
2023,3,13.67
2023,3,16.48
2023,3,16.52
2023,3,21.34
2023,3,21.39
2023,3,21.72
2023,3,21.76
2023,3,16.71
2023,3,16.75
2023,3,17.67
2023,3,17.69
2023,3,17.52
2023,3,17.53
2023,3,17.16
2023,3,17.17
2023,3,17.35
2023,3,17.36
2023,3,18.47
2023,3,18.54
2023,3,19.24
2023,3,19.33
2023,3,17.25
2023,3,17.33
2023,3,17.62
2023,3,17.7
2023,3,31.71
2023,3,31.93
2023,3,67.96
2023,3,68.28
2023,3,32.42
2023,3,32.7
2023,3,21.5
2023,3,21.57
2023,3,19.79
2023,3,19.84
2023,3,19.45
2023,3,19.48
2023,3,16.44
2023,3,16.5
2023,3,17.25
2023,3,17.32
2023,3,12.05
2023,3,12.19
2023,3,11.71
2023,3,11.9
2023,3,11.63
2023,3,11.86
2023,3,13.23
2023,3,13.5
2023,3,12.83
2023,3,13.07
2023,3,17.48
2023,3,17.72
2023,3,17.15
2023,3,17.38
2023,3,15.36
2023,3,15.53
2023,3,16.96
2023,3,17.14
2023,3,15.76
2023,3,15.92
2023,3,16.36
2023,3,16.52
2023,3,17.99
2023,3,18.11
2023,3,18.76
2023,3,18.94
2023,3,18.87
2023,3,19.04
2023,3,18.53
2023,3,18.76
2023,3,19.62
2023,3,19.83
2023,3,24.15
2023,3,24.31
2023,3,44.01
2023,3,44.1
2023,3,32.63
2023,3,32.77
2023,3,21.54
2023,3,21.76
2023,3,19.45
2023,3,19.67
2023,3,17.84
2023,3,18.01
2023,3,14.69
2023,3,14.85
2023,3,12.08
2023,3,12.24
2023,3,10.7
2023,3,10.87
2023,3,11.17
2023,3,11.36
2023,3,11.84
2023,3,12.02
2023,3,14.28
2023,3,14.44
2023,3,18.78
2023,3,18.93
2023,3,25.32
2023,3,25.49
2023,3,24.53
2023,3,24.62
2023,3,19.98
2023,3,20.01
2023,3,21.67
2023,3,21.68
2023,3,23.79
2023,3,23.82
2023,3,26.34
2023,3,26.47
2023,3,26.64
2023,3,26.65
2023,3,27.97
2023,3,28.47
2023,3,29.05
2023,3,29.94
2023,3,31.41
2023,3,31.69
2023,3,37.77
2023,3,38.87
